Entry,author1,x4Ref1
O1019,Yu.E.Titarenko,"R,INDC(CCP)-434,57,2003"
O1020,Yu.E.Titarenko,"R,INDC(CCP)-434,61,2003"
O1021,Yu.E.Titarenko,"R,INDC(CCP)-434,65,2003"
O1022,D.De villiers+,"J,ARI,57,907,2002"
O1023,W.Berky+,"J,NIM/B,192,249,2002"
O1026,Z.Radivojevic+,"J,NIM/B,194,251,2002"
O1027,K.Kettern+,"J,RCA,90,845,2002"
O1028,V.I.Yurevich+,"J,YF,65,1417,2002"
O1029,E.K.Lin+,"J,CHP,8,36,1970"
O1030,W.N.Wang+,"J,CHP,10,1,1972"
O1031,E.K.Lin+,"J,CHP,4,6,1966"
O1032,C.S.Lin+,"J,CHP,19,99,1981"
O1033,C.S.Lin+,"J,CHP,10,84,1972"
O1034,S.L.Huang+,"J,CHP,11,105,1973"
O1035,Y.C.Lru,"J,CHP,10,76,1972"
O1036,Sc.Wu+,"J,CHP,24,204,1986"
O1037,F.Rosch+,"J,ARI,48,19,1997"
O1038,S.A.Karamian+,"J,NIM/A,489,448,2002"
O1039,B.Strohmaier+,"J,PR/C,56,2654,1997"
O1040,S.Sudar+,"J,PR/C,53,2885,1996"
O1041,S.M.Qaim+,"J,PR/C,38,645,1988"
O1042,A.M.Stefanini+,"J,NC/A,111,895,1998"
O1043,G.Montagnoli+,"J,JP/G,23,1431,1997"
O1044,A.N.Golovchenko+,"J,PR/C,66,014609,2002"
O1045,R.Neveling+,"J,PR/C,66,034602,2002"
O1046,L.Corradi+,"J,PR/C,54,201,1996"
O1047,H.Timmers+,"J,NP/A,633,421,1998"
O1048,V.Jha+,"J,EPJ/A,15,389,2002"
O1049,G.Montagnoli+,"J,EPJ/A,15,351,2002"
O1050,Z.Radivojevic+,"J,NIM/B,183,212,2001"
O1051,H.S.Patel+,"J,PRM,53,843,1999"
O1052,D.Habs+,"J,NP/A,616,29,1997"
O1053,J.Taieb+,"J,NP/A,724,413,2003"
O1054,S.Galanopoulos+,"J,PR/C,67,015801,2003"
O1055,B.R.Behera+,"J,PRM,53,563,1999"
O1056,S.Saha+,"J,PRM,53,553,1999"
O1057,C.Chronidou+,"J,EPJ/A,6,303,1999"
O1058,J.Martensson+,"J,PR/C,62,014610,2000"
O1059,H.L.Ravn,"J,NIM/B,26,72,1987"
O1060,A.Duisebayev+,"J,PR/C,67,044608,2003"
O1061,A.Kumar+,"J,PR/C,65,014305,2002"
O1062,M.Bonardi+,"J,JRC,76,311,1983"
O1064,L.F.Bellido+,"J,RCA,62,123,1993"
O1065,M.Trotta+,"J,PRL,84,2342,2000"
O1066,F.Papillon+,"J,NIM/B,132,468,1997"
O1067,R.Lappalainen+,"J,NIM,212,441,1983"
O1068,S.O.F.Dababneh+,"J,NIM/B,83,319,1993"
O1069,M.Bernas+,"J,NP/A,725,213,2003"
O1070,B.S.Tomar+,"J,PR/C,38,1787,1988"
O1071,J.Ralarosy+,"J,PR/C,8,2372,1973"
O1073,F.Raiola+,"J,EPJ/A,13,377,2002"
O1074,X.Peng+,"J,NIM/B,140,9,1998"
O1075,J.F.Lecolley+,"J,EPJ/A,5,321,1999"
O1076,Li Gong-Ping+,"J,JRN,250,555,2001"
O1077,P.Guazzoni+,"J,PR/C,62,054312,2000"
O1078,G.Cata-danil+,"J,JP/G,22,107,1996"
O1079,P.Guazzoni+,"J,PR/C,60,054603,1999"
O1080,C.Baeumer+,"J,PR/C,63,037601,2001"
O1081,G.F.Steyn+,"J,PR/C,54,2485,1996"
O1082,V.Harms+,"J,PR/C,43,2849,1991"
O1083,V.P.Darshan+,"J,JP/G,21,385,1995"
O1084,H.Yuki+,"J,JP/G,23,1459,1997"
O1085,N.L.Singh+,"J,JP/G,18,927,1992"
O1086,B.Mukherjee+,"J,EPJ/A,21,273,2004"
O1087,F.Ballester+,"J,NP/A,513,61,1990"
O1088,F.Ballester+,"J,JP/G,14,1103,1988"
O1089,F.Ballester+,"J,JP/G,13,1541,1987"
O1090,M.Herman+,"J,JP/G,2,831,1976"
O1091,H.M.Sen gupta+,"J,JP/G,2,935,1976"
O1092,A.L.Abu-ghazaleh+,"J,JP/G,3,253,1977"
O1093,O.Karban+,"J,JP/G,3,571,1977"
O1094,P.Guazzoni+,"J,PR/C,69,024619,2004"
O1095,I.Reusen+,"J,PR/C,59,2416,1999"
O1096,N.Willis+,"J,JP/G,19,417,1993"
O1097,R.Eagle+,"J,JP/G,1,358,1975"
O1098,H.J.Gils+,"J,JP/G,1,344,1975"
O1099,R.Michel+,"J,NSTS,2,242,2002"
O1100,M.H.Miah+,"J,NSTS,2,369,2002"
O1101,M.Debeauvais+,"J,NIM,173,157,1980"
O1102,H.M.Sen gupta+,"J,JP/G,16,1039,1990"
O1103,W.H.L.Moonen+,"J,JP/G,19,635,1993"
O1104,R.M.A.L.Petit+,"J,JP/G,20,1955,1994"
O1105,V.R.Rao+,"J,JP/G,17,1861,1991"
O1106,A.K.Sinha+,"J,JP/G,18,L105,1992"
O1107,D.Degering+,"J,JRN/L,127,7,1988"
O1108,N.Arena+,"J,JP/G,16,1511,1990"
O1109,W.H.L.Moonen+,"J,JP/G,19,1191,1993"
O1110,M.Siemaszko+,"J,JP/G,20,1789,1994"
O1111,S.Mukherjee+,"J,JP/G,22,1455,1996"
O1112,Z.Liu+,"J,NIM/B,93,404,1994"
O1113,K.L.Gippert+,"J,ZP/A,306,367,1982"
O1114,S.Mukherjee+,"J,PR/C,55,2556,1997"
O1115,N.L.Singh+,"J,NC/A,110,693,1997"
O1116,N.L.Singh+,"J,JP/G,21,399,1995"
O1117,B.Kotlinski+,"J,EPJ/A,9,537,2000"
O1118,J.Rama rao+,"J,JP/G,13,535,1987"
O1119,N.L.Singh+,"J,NC/A,107,1635,1994"
O1120,V.R.Rao+,"J,NC/A,107,1441,1994"
O1121,S.Mukherjee+,"J,NC/A,108,269,1995"
O1122,K.Wolke+,"J,ZP/A,334,491,1989"
O1123,C.Necheva+,"J,PAN,61,1445,1998"
O1124,R.J.Griffiths+,"J,JP/G,7,381,1981"
O1125,S.R.Kennett+,"J,JP/G,5,399,1979"
O1126,F.Foroughi+,"J,JP/G,5,1731,1979"
O1127,F.Foroughi+,"J,JP/G,11,59,1985"
O1128,R.Wieser+,"J,PR/C,54,1930,1996"
O1129,K.Foehl+,"J,PRL,79,3849,1997"
O1130,A.Berdoz+,"J,JP/G,9,L261,1983"
O1131,A.Berdoz+,"J,JP/G,8,1363,1982"
O1132,P.Chatelain+,"J,JP/G,8,643,1982"
O1133,L.Alvarez+,"J,JP/G,8,987,1982"
O1134,P.Berthet+,"J,JP/G,8,L111,1982"
O1135,H.Langevin-joliot+,"J,JP/G,10,1435,1984"
O1136,A.Saganek+,"J,JP/G,10,549,1984"
O1137,A.Saganek+,"J,JP/G,11,1221,1985"
O1138,E.Wesolowski+,"J,JP/G,17,955,1991"
O1139,E.Gerlic+,"J,PR/C,21,124,1980"
O1140,S.Rakers+,"J,PR/C,65,044323,2002"
O1141,J.C.Wang+,"J,PL/B,454,1,1999"
O1142,K.Ermisch+,"J,PRL,86,5862,2001"
O1143,T.Datta+,"J,PR/C,51,3104,1995"
O1144,M.D.L.Barbosa+,"J,PR/C,58,2689,1998"
O1145,A.M.Blechman+,"J,ASL,50,655,2000"
O1146,A.Guertin+,"J,EPJ/A,23,49,2005"
O1147,J.Vernotte+,"J,PR/C,49,1559,1994"
O1148,J.Vernotte+,"J,PR/C,48,205,1993"
O1149,G.Rotbard+,"J,PR/C,47,1921,1993"
O1150,J.Vernotte+,"J,PR/C,41,1956,1990"
O1151,G.Rotbard+,"J,PR/C,35,503,1987"
O1152,M.Vergnes+,"J,PR/C,31,2071,1985"
O1154,M.Vergnes+,"J,PR/C,30,517,1984"
O1155,D.Ardouin+,"J,PR/C,11,1649,1975"
O1156,D.Ardouin+,"J,PR/C,12,1745,1975"
O1157,M.Vergnes+,"J,PR/C,14,58,1976"
O1158,F.Guilbaut+,"J,PR/C,15,894,1977"
O1159,G.Rotbard+,"J,PR/C,16,1825,1977"
O1160,F.Guilbault+,"J,PR/C,16,1840,1977"
O1161,G.Rotbard+,"J,PR/C,21,1232,1980"
O1162,M.G.Betigeri+,"J,NP/A,171,401,1971"
O1163,D.R.Chakrabarty+,"J,PR/C,69,021602,2004"
O1164,J.Kalifa+,"J,PR/C,17,1961,1978"
O1167,G.Rotbard+,"J,PR/C,18,86,1978"
O1168,X.Peng+,"J,ARI,47,309,1996"
O1169,M.S.Gadkari+,"J,PRM,62,1059,2004"
O1170,Yu.V.Trebukhovsky+,"R,ITEF-3-03,2003"
O1171,U.Greife+,"J,ZP/A,351,107,1995"
O1172,K.Ermisch+,"J,PR/C,68,051001,2003"
O1173,C.Samanta+,"J,PR/C,45,1757,1992"
O1174,V.S.Pronskikh+,"R,LA-UR-04-2139,2004"
O1175,E.W.Grewe+,"J,PR/C,69,064325,2004"
O1176,P.Napolitani+,"J,PR/C,70,054607,2004"
O1177,V.M.Hannen+,"J,PR/C,67,054320,2003"
O1178,V.M.Hannen+,"J,PR/C,67,054321,2003"
O1179,A.V.Mohan rao+,"J,PRM,38,279,1992"
O1180,S.Mukherjee+,"J,PRM,49,253,1997"
O1181,D.J.Shah+,"J,PRM,44,535,1995"
O1182,P.Tsagari+,"J,PR/C,70,015802,2004"
O1183,A.Kelic+,"J,PR/C,70,064608,2004"
O1185,K.I.Pearce+,"J,JP/G,12,979,1986"
O1186,N.M.Clarke+,"J,JP/G,14,1399,1988"
O1187,M.C.Mannion+,"J,JP/G,14,629,1988"
O1188,M.C.Mannion+,"J,JP/G,14,1093,1988"
O1190,S.Sen+,"J,JP/G,9,99,1983"
O1192,M.S.Antony+,"J,JP/G,13,671,1987"
O1193,P.J.Smith+,"J,JP/G,8,281,1982"
O1194,Gy.Gyurky+,"J,EPJ/A,21,355,2004"
O1195,G.Imbriani+,"J,EPJ/A,25,455,2005"
O1196,S.Pellegrino+,"J,NIM/B,219-220,140,2004"
O1197,P.Hu+,"J,NIM/B,217,551,2004"
O1198,E.Fabrici+,"J,PR/C,21,844,1980"
O1199,E.Fabrici+,"J,PR/C,21,830,1980"
O1200,G.J.Beyer+,"J,RCA,92,219,2004"
O1201,R.Mateus+,"J,NIM/B,219-220,307,2004"
O1203,D.Albers+,"J,EPJ/A,22,125,2004"
O1205,H.Vignau+,"J,NP,26,108,1961"
O1206,H.D.Bhardwaj+,"J,NIM/A,242,286,1986"
O1207,L.V.Bakanov+,"J,JP/G,9,43,1983"
O1208,S.C.Yeh+,"J,JP/G,9,545,1983"
O1209,M.Brenner+,"J,JP/G,9,683,1983"
O1210,J.Rama rao+,"J,NIM/B,24-25,484,1987"
O1211,D.A.Arkhipkin+,"J,NIM/A,505,397,2003"
O1212,Md.A.Rahman,"J,NC/A,98,707,1987"
O1213,F.Bonsignore+,"J,NC/A,108,901,1995"
O1214,G.W.A.Newton+,"J,JIN,43,2227,1981"
O1215,H.Bitao+,"J,JP/G,24,2261,1998"
O1216,P.B.Foot+,"J,JP/G,13,1531,1987"
O1217,J.H.Polane+,"J,JP/G,15,1715,1989"
O1218,M.Clajus+,"J,JP/G,21,1363,1995"
O1219,H.F.Wirth+,"J,PR/C,70,014610,2004"
O1220,F.Raiola+,"J,EPJ/A,19,283,2004"
O1221,A.Tumino+,"J,PR/C,67,065803,2003"
O1222,A.Andrighetto+,"J,EPJ/A,19,341,2004"
O1223,P.David+,"J,NP/A,128,47,1969"
O1224,V.O.Sergeev,"C,88BAKU,,311,1988"
O1225,A.F.Gurbich+,"J,NIM/B,226,637,2004"
O1226,M.Mahjour-shafiei+,"J,PR/C,70,024004,2004"
O1227,L.A.Winsborrow+,"J,NP/A,180,19,1972"
O1228,B.Fernandez-dominguez+,"J,NP/A,747,227,2005"
O1229,S.Merchel+,"J,NIM/B,172,806,2000"
O1230,S.Mukherjee+,"J,PS,55,409,1997"
O1231,S.Mukherjee+,"J,PS,58,319,1998"
O1232,B.Bindu kumar+,"J,PS,57,201,1998"
O1233,D.Fink+,"J,NIM/B,172,861,2000"
O1234,V.A.Kuz'menko+,"J,JRN,89,447,1985"
O1235,C.Wasilevsky+,"J,JRN,89,531,1985"
O1236,C.Apostolidis+,"J,ARI,62,383,2005"
O1237,M.M.Musthafa+,"J,ARI,62,419,2005"
O1238,M.Afzal ansari+,"J,IMP/E,13,585,2004"
O1239,A.Korff+,"J,PR/C,70,067601,2004"
O1240,H.Nann+,"J,NP/A,176,553,1971"
O1241,J.J.Das+,"J,PR/C,73,015808,2006"
O1242,H.Guratzsch+,"J,NP/A,129,405,1969"
O1243,D.J.Baugh+,"J,NP/A,99,203,1967"
O1244,D.Bachner+,"J,NP/A,99,487,1967"
O1245,N.S.Chant+,"J,NP/A,99,669,1967"
O1246,D.K.Scott+,"J,NP/A,99,177,1967"
O1247,S.J.Nassiff+,"J,RRL,12,353,1972"
O1248,M.J.Ozafran+,"J,RRL,43,265,1980"
O1249,A.Archenti+,"J,JRN,132,139,1989"
O1250,M.J.Ozafran+,"J,JRN,131,467,1989"
O1251,H.O.Mosca+,"J,JRN,131,435,1989"
O1252,N.Marie+,"C,2003DARMST,,,2003"
O1253,A.Mocoroa+,"J,JIN,28,5,1966"
O1254,J.Pal+,"J,PR/C,71,034605,2005"
O1255,G.D.Alkhazov+,"J,YF,22,902,1975"
O1256,G.D.Alkhazov+,"J,YF,41,561,1985"
O1257,G.D.Alkhazov+,"J,YF,42,8,1985"
O1258,B.Wielunska+,"J,NIM/B,371,41,2016"
O1259,A.Hermanne+,"J,NIM/B,229,321,2005"
O1260,J.Zweit+,"C,91VILLIG,,76,1991"
O1261,N.G.Zaitseva+,"C,91VILLIG,,79,1991"
O1262,G.J.Wagner+,"J,NP/A,129,469,1969"
O1263,Vyach.M.Bystritsky+,"J,YF,66,1731,2003"
O1264,L.Fernandes+,"C,91VILLIG,,73,1991"
O1265,C.Ellegaard+,"J,NP/A,129,113,1969"
O1266,M.Ismail,"J,PRM,50,173,1998"
O1267,O.Bonesso+,"J,JRN/L,137,29,1989"
O1268,B.S.Nara singh+,"J,PRL,93,262503,2004"
O1269,H.Noshad+,"J,NST,38,901,2001"
O1271,G.Iancu+,"J,RM,39,525,2005"
O1272,A.Hermanne+,"J,ARI,63,1,2005"
O1273,C.Brechtmann+,"J,NIM/B,29,675,1988"
O1274,K.Hilgers+,"J,ARI,63,93,2005"
O1275,O.Lebeda+,"J,ARI,63,49,2005"
O1276,G.N.Velichko+,"J,YF,47,1185,1988"
O1277,N.I.Zaika+,"J,UFZ,33,809,1988"
O1278,H.Fuchs+,"J,NP/A,129,545,1969"
O1279,I.Tilquin+,"J,NIM/A,545,339,2005"
O1281,T.Kurtukian-nieto+,"J,PR/C,89,024616,2014"
O1282,J.Cruz+,"J,PL/B,624,181,2005"
O1283,K.Sonnabend+,"J,PR/C,68,048802,2003"
O1284,H.U.Wenger+,"J,NP/A,764,1,2006"
O1285,W.H.Trzaska+,"J,NC/A,111,1055,1998"
O1286,G.Della mea+,"J,NIM/B,240,803,2005"
O1287,N.L.Singh+,"J,IMP/E,14,611,2005"
O1288,Yu.E.Penionzhkevich+,"J,NP/A,583,791,1995"
O1289,A.A.Mehmandoost-khajeh-dad+,"J,PL/B,617,18,2005"
O1290,M.Csatlos+,"J,PL/B,615,175,2005"
O1291,A.Spyrou+,"J,PR/C,77,065801,2008"
O1292,A.M.Sanchez-benitez+,"J,JP/G,31,S1953,2005"
O1293,L.Gaudefroy+,"J,JP/G,31,S1623,2005"
O1294,W.N.Catford+,"J,PRL,104,192501,2010"
O1296,P.Demetriou+,"J,PR/C,72,034607,2005"
O1297,B.Fernandez-dominguez+,"J,EPJ/A,25,193,2005"
O1298,T.Pedersen+,"J,NP/A,293,10,1977"
O1299,X.Zhang+,"J,JRN,266,149,2005"
O1300,S.S.Rattan+,"J,RCA,57,7,1992"
O1301,J.Kurcewicz+,"J,NP/A,767,1,2006"
O1302,M.V.Ricciardi+,"J,PR/C,73,014607,2006"
O1303,M.Bernas+,"J,NP/A,765,197,2006"
O1304,L.Audouin+,"J,NP/A,768,1,2006"
O1305,C.-M.Herbach+,"J,NP/A,765,426,2006"
O1307,A.Duisebayev+,"J,PR/C,72,054604,2005"
O1308,O.Schuermann+,"J,EPJ/A,26,301,2005"
O1309,J.Aaltonen+,"J,RAK,43,389,2001"
O1310,M.L.Bonardi+,"J,JRN,264,101,2005"
O1311,J.Adam+,"C,2004SANTA,1,1043,2004"
O1312,V.P.Eysmont+,"C,2004SANTA,1,633,2004"
O1313,F.Bringas+,"C,2004SANTA,2,1374,2004"
O1314,D.Groombridge+,"J,PR/C,66,055802,2002"
O1315,N.Curtis+,"J,PR/C,70,014305,2004"
O1316,N.J.Davis+,"J,PR/C,69,064605,2004"
O1317,C.Spitaleri+,"J,PR/C,69,055806,2004"
O1318,R.Bilger+,"J,PR/C,69,014003,2004"
O1319,M.Buenerd+,"J,PL/B,102,242,1981"
O1320,C.Signorini+,"J,PR/C,67,044607,2003"
O1321,H.Langevin-joliot+,"J,PR/C,66,054303,2002"
O1322,S.R.Lesher+,"J,PR/C,66,051305,2002"
O1323,A.Jungclaus+,"J,PR/C,66,014312,2002"
O1324,A.A.Vasenko+,"J,YF,67,1529,2004"
O1325,M.A.Rahman+,"J,PR/C,72,054303,2005"
O1326,A.V.Dobrovolsky+,"J,NP/A,766,1,2006"
O1327,R.Anne+,"J,PL/B,304,55,1993"
O1328,C.L.Branquinho+,"J,JIN,41,791,1979"
O1329,R.P.J.Winsborrow+,"J,NP/A,182,481,1972"
O1330,K.U.Kettner+,"J,JP/G,32,489,2006"
O1331,V.I.Yurevich+,"J,FCY/L,2,49,2005"
O1332,V.Jakovlev+,"C,99VANCOU,,319,1999"
O1333,J.L.Q.de britto+,"J,JRN/L,127,31,1988"
O1334,B.Blank+,"J,ZP/A,343,375,1992"
O1335,A.Lleres+,"J,ZP/A,312,177,1983"
O1336,A.A.Ogloblin+,"J,PR/C,62,044601,2000"
O1337,I.E.Alekseev+,"J,RAK,46,159,2004"
O1338,L.T.Auler+,"J,JIN,43,2611,1981"
O1339,G.W.A.Newton+,"J,JIN,43,1739,1981"
O1340,R.Kantus+,"J,ZP/A,291,377,1979"
O1341,H.Ower+,"J,ZP/A,301,319,1981"
O1342,Yu.E.Titarenko+,"C,2003SDIEGO,,59,2003"
O1344,H.Brueckmann+,"J,ZP,230,383,1970"
O1345,F.Smend+,"J,ZP,219,467,1969"
O1346,Ch.Setzensack+,"J,ZP/A,307,109,1982"
O1347,J.Kiener+,"J,NIM/A,519,623,2004"
O1348,A.Mukherjee+,"J,PL/B,636,91,2006"
O1349,M.Crippa+,"J,ZP/A,350,121,1994"
O1350,I.R.Haldorsen+,"J,ZP/A,315,355,1984"
O1351,F.Szelecsenyi+,"J,NIM/B,240,625,2005"
O1352,K.Hilgers+,"J,RCA,93,553,2005"
O1353,O.Alyakrinskiy+,"J,NIM/A,547,616,2005"
O1354,J.Aaltonen+,"J,RCA,91,557,2003"
O1355,F.P.De la cruz+,"J,JRN,207,45,1996"
O1356,O.A.Capurro+,"J,JRN,150,15,1991"
O1357,A.A.Sonzogni+,"J,JRN/L,165,295,1992"
O1358,I.Ya.Barit+,"J,JRN,97,97,1986"
O1359,M.J.Ozafran+,"J,JRN,162,145,1992"
O1360,A.C.C.Villari+,"J,PL/B,268,345,1991"
O1361,M.A.M.Uosif+,"C,2004SANTA,2,1547,2004"
O1362,K.Hilgers+,"C,2004SANTA,2,1631,2004"
O1363,Ye.Skakun+,"C,2004SANTA,2,1634,2004"
O1364,A.Lemut+,"J,PL/B,634,483,2006"
O1365,A.S.Fomichev+,"J,KSO,,(4/67),21,1994"
O1366,F.Smend+,"J,ZP,207,28,1967"
O1367,K.Wienhard+,"J,ZP,256,457,1972"
O1368,N.Seichert+,"C,80SANTA,,670,1980"
O1369,R.Schwarzbach+,"J,JLCR,44,S809,2001"
O1370,T.Klechneva+,"J,PR/C,73,034005,2006"
O1372,L.L.Gadeken+,"J,JP/A,7,83,1974"
O1373,P.J.Nolan+,"J,JP/G,1,35,1975"
O1374,P.J.Nolan+,"J,JP/A,7,1437,1974"
O1375,M.H.Thoma+,"J,ZP/A,334,293,1989"
O1376,N.K.Skobelev+,"J,ZP/A,341,315,1992"
O1377,W.Weirauch+,"J,ZP,222,474,1969"
O1378,F.Smend+,"J,ZP,214,437,1968"
O1379,F.Raiola+,"J,JP/G,31,1141,2005"
O1380,H.Anklin+,"J,NIM/A,404,394,1998"
O1381,F.Raiola+,"J,PL/B,547,193,2002"
O1382,L.T.Baby+,"J,NP/A,718,487,2003"
O1384,J.Aaltonen+,"J,JALC,271,296,1998"
O1385,N.Runyon+,"J,JRN/L,153,273,1991"
O1386,Zongwei Li+,"J,JRN/L,212,409,1996"
O1387,E.T.Mirgule+,"J,NP/A,583,287,1995"
O1389,S.Wiebach+,"J,ZP/A,346,173,1993"
O1390,A.Karnik+,"J,ZP/A,351,195,1995"
O1391,S.Yaschenko+,"J,PRL,94,072304,2005"
O1392,A.Chakrabarti+,"J,ZP/A,345,401,1993"
O1394,G.Kraus+,"J,ZP/A,340,339,1991"
O1395,H.B.Jeppesen+,"J,PL/B,635,17,2006"
O1396,R.N.Mukherjee+,"J,ZP/A,352,417,1995"
O1397,W.Skulski+,"J,ZP/A,342,61,1992"
O1399,D.Bemmerer+,"J,PRL,97,122502,2006"
O1400,B.S.Tomar+,"J,ZP/A,343,223,1992"
O1401,D.Bucurescu+,"J,EPJ/A,27,301,2006"
O1402,N.I.Ashwood+,"J,PR/C,72,024314,2005"
O1403,C.Bhattacharya+,"J,PR/C,72,021601,2005"
O1404,E.Wojcik+,"J,APP/B,34,2399,2003"
O1405,Yu.E.Penionzhkevich+,"J,EPJ/A,13,123,2002"
O1406,D.Chiladze+,"J,PL/B,637,170,2006"
O1407,P.Misaelides,"J,RCA,28,1,1981"
O1408,A.Caciolli+,"J,NIM/B,249,98,2006"
O1409,A.Caciolli+,"J,NIM/B,249,95,2006"
O1410,H.B.Jeppesen+,"J,PL/B,642,449,2006"
O1411,D.Schumann+,"J,NIM/A,562,1057,2006"
O1412,I.Leya+,"J,NIM/A,562,760,2006"
O1413,Yu.E.Penionzhkevich+,"J,PRL,96,162701,2006"
O1415,S.Harissopulos+,"J,NP/A,758,505,2005"
O1417,Ch.Dufauquez+,"J,NP/A,773,24,2006"
O1419,M.A.Rahman+,"J,PR/C,73,054311,2006"
O1420,M.Assuncao+,"J,PR/C,73,055801,2006"
O1422,H.R.Amir-ahmadi+,"J,NIM/A,562,338,2006"
O1423,W.Bradfield-smith+,"J,PR/C,59,3402,1999"
O1424,E.Z.Buthelezi+,"J,ARI,64,915,2006"
O1425,C.Angulo+,"J,AJ,630,L105,2005"
O1426,C.-M.Herbach+,"J,NIM/A,562,729,2006"
O1428,H.Penttila+,"J,EPJ/A,44,147,2010"
O1429,J.M.Figueira+,"J,PR/C,73,054603,2006"
O1431,A.Huke+,"J,EPJ/A,27,187,2006"
O1432,J.Ley+,"J,PR/C,73,064001,2006"
O1433,E.F.Aguilera+,"J,PR/C,73,064601,2006"
O1434,E.Stephan+,"J,PR/C,76,057001,2007"
O1435,P.R.S.Gomes+,"J,PR/C,73,064606,2006"
O1438,M.C.Mermaz+,"J,ZP/A,326,353,1987"
O1439,S.B.Sakuta+,"J,NP/A,773,187,2006"
O1440,A.S.Dem'yanova+,"J,NP/A,501,336,1989"
O1441,E.Casarejos+,"J,PR/C,74,044612,2006"
O1442,I.M.Itkis+,"J,PL/B,640,23,2006"
O1445,P.N.De faria+,"J,PR/C,74,024604,2006"
O1446,E.Melby+,"J,PR/C,63,044309,2001"
O1447,A.A.Kotov+,"J,PR/C,74,034605,2006"
O1449,D.Pereira+,"J,PR/C,74,034608,2006"
O1450,St.Kistryn+,"J,PL/B,641,23,2006"
O1451,A.Barbadoro+,"J,PR/C,41,2425,1990"
O1452,V.A.Rubchenya+,"J,NP/A,734,253,2004"
O1453,A.Lepine-szily+,"J,NP/A,734,331,2004"
O1454,N.Blasi+,"J,PR/C,26,1893,1982"
O1455,C.Agodi+,"J,NIM/A,565,406,2006"
O1456,S.Szilner+,"J,NP/A,779,21,2006"
O1457,L.Barron-palos+,"J,NP/A,779,318,2006"
O1458,D.Bemmerer+,"J,NP/A,779,297,2006"
O1459,V.Kostjuchenko+,"J,ARI,44,1173,1993"
O1500,P.Prokofjevs+,"J,NP/A,614,183,1997"
O1501,V.P.Eismont+,"R,ISINN-13,309,2006"
O1502,S.A.Said+,"J,ARI,64,1655,2006"
O1503,F.S.Al-saleh+,"J,ARI,65,104,2007"
O1504,J.Pereira+,"J,PR/C,75,014602,2007"
O1506,A.Khouaja+,"J,NP/A,780,1,2006"
O1507,C.Villagrasa-canton+,"J,PR/C,75,044603,2007"
O1508,J.Kozempel+,"J,RCA,95,75,2007"
O1509,F.S.Al-saleh+,"J,RCA,95,127,2007"
O1510,M.Hunyadi+,"J,PR/C,75,014606,2007"
O1511,C.Vermeulen+,"J,NIM/B,255,331,2007"
O1512,S.A.Kandil+,"J,ARI,65,561,2007"
O1513,E.Casarejos+,"J,PR/C,73,014319,2006"
O1514,G.Lhersonneau+,"J,NIM/A,576,371,2007"
O1515,N.De sereville+,"J,NP/A,791,251,2007"
O1516,F.Confortola+,"J,PR/C,75,065803,2007"
O1517,M.E.Brandan+,"J,PR/C,34,1484,1986"
O1518,St.Kistryn+,"J,PR/C,72,044006,2005"
O1519,M.Buenerd+,"J,NP/A,424,313,1984"
O1520,Gy.Gyuerky+,"J,PR/C,75,035805,2007"
O1521,J.Cook+,"J,PR/C,30,1538,1984"
O1522,N.Blasi+,"J,PR/C,31,653,1985"
O1523,G.D'erasmo+,"J,PR/C,31,656,1985"
O1524,K.Aleklett+,"J,PR/C,33,885,1986"
O1525,K.Kadija+,"J,PR/C,36,1269,1987"
O1526,L.Jarczyk+,"J,PR/C,33,934,1986"
O1527,A.R.Omar+,"J,PR/C,30,896,1984"
O1528,A.R.Omar+,"J,PR/C,30,1516,1984"
O1529,J.S.Eck+,"J,PR/C,27,1807,1983"
O1530,M.Moosburger+,"J,PR/C,41,2925,1990"
O1531,R.H.Kraus jr+,"J,NP/A,432,525,1985"
O1532,N.Keeley+,"J,NP/A,628,1,1998"
O1533,S.D.Pain+,"J,PRL,96,032502,2006"
O1534,A.Spyrou+,"J,PR/C,76,015802,2007"
O1535,S.Szilner+,"C,99RAB,,180,1999"
O1536,J.S.Eck+,"J,PR/C,21,2352,1980"
O1537,H.Wirth+,"J,PR/C,41,2698,1990"
O1538,J.H.Kim+,"J,JLCR,50,511,2007"
O1539,C.Baixeras-aiguabella+,"J,PR/C,2,1194,1970"
O1540,M.De saint simon+,"J,PR/C,26,2447,1982"
O1541,I.Tserruya+,"J,PR/C,18,1688,1978"
O1542,F.Pellegrini+,"J,PR/C,18,613,1978"
O1543,R.Kamermans+,"J,PR/C,17,1555,1978"
O1544,R.J.De meijer+,"J,PR/C,16,2442,1977"
O1545,M.de saint-simon+,"J,PR/C,14,2185,1976"
O1546,J.Bystricky+,"J,NCL,41,285,1984"
O1547,F.S.Al-saleh+,"J,ARI,65,1101,2007"
O1548,A.Belhout+,"J,NP/A,793,178,2007"
O1549,F.Pellegrini+,"J,PR/C,15,573,1977"
O1550,L.Jarczyk+,"J,PR/C,31,12,1985"
O1551,A.C.Rester+,"J,PR/C,7,210,1973"
O1552,J-M.Loiseaux+,"J,PR/C,4,1219,1971"
O1553,F.Pellegrini+,"J,PR/C,2,1440,1970"
O1554,J.L'ecuyer+,"J,PR/C,2,116,1970"
O1555,A.Djaloeis+,"J,PR/C,27,1483,1983"
O1556,A.Cunsolo+,"J,PR/C,10,180,1974"
