Entry,author1
20010,S.Cierjacks+
20011,S.Cierjacks+
20012,S.Cierjacks+
20013,S.Cierjacks+
20014,B.Zeitnitz+
20015,S.Cierjacks+
20016,D.Kopsch+
20017,S.Forberg
20018,E.Hellstrand
20019,B.Holmqvist+
20020,B.Holmqvist+
20021,N.J.Pattenden+
20022,A.Langsford+
20023,N.G.Sjoestrand+
20024,I.Bergqvist
20025,H.Conde
20026,H.Conde+
20027,B.Holmqvist+
20028,F.Lasinger+
20029,L.Breitenhuber+
20030,E.Frevert
20031,H.Vonach+
20032,S.Tagesen+
20033,R.Rieder+
20034,P.Hille+
20035,Z.-T.Bak+
20036,R.Batchelor+
20037,H.Conde+
20038,S.Dritsa+
20039,S.Messelt
20040,B.Antolkovic+
20041,B.Grimeland
20042,E.Saeland+
20043,R.A.Sharp+
20044,J.Alstad+
20045,D.Crumpton+
20046,B.Grimeland
20047,D.Popovic+
20048,K.Jirlow+
20049,R.Dahlberg+
20050,D.Brune+
20051,E.Steinnes
20052,H.Conde+
20053,E.Steinnes
20054,R.Nilsson
20055,W.Patzak+
20056,J.Konijn+
20057,B.Grimeland+
20058,H.Spenke
20059,S.Schwarz+
20060,L.G.Stroemberg+
20061,A.Lauber+
20062,P.Scheimbauer+
20063,H.Roetzer
20064,R.Bachinger+
20065,I.Bergqvist+
20066,M.Holmberg+
20067,M.Holmberg+
20068,M.Holmberg
20069,B.Holmqvist+
20070,I.Bergqvist+
20071,P.Winiwarter
20072,H.Conde+
20073,I.Asplund-nilsson+
20074,I.Asplund-nilsson+
20075,I.Asplund-nilsson+
20076,N.Raisic
20077,E.Sokolowski+
20078,J.Elkert
20079,C.M.Fleck
20080,G.Zeisel
20081,P.Hille+
20082,P.Bornemisza-pauspertl+
20083,R.Sacher+
20084,W.Schlaeffer+
20085,F.Flesch+
20086,H.Vonach+
20087,H.Vonach+
20088,B.Czapp+
20089,H.Vonach
20090,P.Hille
20091,R.Wenusch+
20092,J.Colditz+
20093,O.Glomset+
20094,J.Alstad+
20095,S.Malmskog
20096,M.Jorgensen+
20097,A.Palmgren+
20098,B.Grimeland
20099,T.Westermark
20100,G.Von dardel+
20101,A.W.Mcreynolds+
20102,G.Von dardel+
20103,N.Holt
20104,M.Nurmia+
20105,J.Als-nielsen+
20106,B.Grimeland+
20107,A.Kjelberg+
20108,O.Johansen+
20109,E.Steinnes
20110,J.Weitman+
20111,H.Vonach+
20112,H.Conde+
20113,L.Widen+
20114,W.Kolar+
20115,G.Carraro+
20116,W.Kolar+
20117,W.Kolar+
20118,H.Tellier
20119,H.Tellier
20120,H.Tellier+
20121,H.Tellier
20122,H.Tellier+
20123,H.Tellier
20124,H.Tellier+
20125,H.Tellier+
20126,B.Cauvin+
20127,A.J.Deruytter+
20128,A.J.Deruytter+
20129,M.G.Cao+
20130,H.Weigmann+
20131,A.J.Deruytter+
20132,A.J.Deruytter+
20133,H.Weigmann+
20134,K.H.Boeckhoff+
20135,H.Weigmann+
20136,H.-H.Knitter+
20137,H.-H.Knitter+
20138,W.Kolar+
20139,K.H.Boeckhoff+
20140,A.J.Deruytter+
20141,A.J.Deruytter+
20142,M.G.Cao+
20143,A.J.Deruytter+
20144,G.Rohr+
20145,F.Poortmans+
20146,P.Ribon+
20147,M.Asghar+
20148,P.Ribon
20149,P.Ribon+
20150,L.Kropp+
20151,G.Rohr+
20152,G.Rohr+
20153,W.Michaelis
20154,D.Heck+
20155,K.-N.Mueller+
20156,D.Heck+
20157,J.Nebe+
20158,R.-E.Bandl+
20159,G.Rohr+
20160,M.Cho+
20161,S.F.Beshai
20162,B.Holmqvist+
20163,B.Lundberg+
20164,B.Joensson+
20165,H.Linusson+
20166,F.Poortmans+
20167,M.Fuerst-rauch+
20168,F.Manero
20169,F.Manero
20170,F.Manero
20171,F.Manero
20172,G.Deconninck+
20173,OE.R.Akyuez+
20174,C.Cansoy
20175,P.I.Johansson+
20176,M.Dritsa+
20177,G.Deconninck+
20178,A.Fabry+
20179,A.Fabry+
20180,F.Poortmans
20181,C.Wagemans+
20182,J.P.Deworm
20183,A.Fabry+
20184,P.P.Damle+
20185,B.Pinoncelli+
20186,A.Fabry+
20187,J.Alstad+
20188,E.Steinnes
20189,A.J.Deruytter
20190,C.Beets+
20191,H.Depuydt+
20192,A.Prosdocimi+
20193,W.Nagel+
20194,J.Hellstroem
20195,G.Deconninck+
20196,Y.Baudinet-robinet+
20197,S.G.Malmskog
20198,W.Nagel
20199,H.Nauta
20200,J.Rethmeier+
20201,H.Ceulemans+
20202,C.P.Sikkema
20203,C.P.Sikkema+
20204,J.F.Vervier+
20205,J.F.Vervier
20206,C.P.Sikkema
20207,J.Vanhorenbeeck
20208,H.Ceulemans+
20209,F.Manero
20210,C.Beets+
20211,G.Van middelkoop+
20212,G.Van middelkoop
20213,F.Poortmans+
20214,P.Spilling+
20215,H.Gruppelaar+
20216,R.Hardell+
20217,R.Hardell+
20218,A.M.J.Spits+
20219,E.Selin+
20220,D.Spaargaren+
20221,F.Poortmans+
20222,A.M.F.Op den kamp+
20223,P.Kuijper+
20224,G.Alenius+
20225,E.Wallander+
20226,J.Kopecky+
20227,A.Hasselgren
20228,R.OE.Akyuez+
20229,A.Fabry
20230,J.G.Nijenhuis
20231,J.Olsen
20232,P.Huijer+
20233,W.Nagel+
20234,L.W.Put+
20235,E.R.Reddingius+
20236,E.R.Reddingius+
20237,P.Fettweis
20238,E.Peeters
20239,C.D.Andriesse+
20240,G.Deconninck+
20241,R.Hardell+
20242,B.Lundberg+
20243,G.Alenius+
20244,G.Alenius+
20245,K.Nyberg-ponnert+
20246,G.Alenius+
20247,S.E.Arnell+
20248,G.Nystrom+
20249,G.Nystroem+
20250,J.Op de beeck+
20251,R.De neve+
20252,D.Decat+
20253,M.Deschuyter+
20254,J.I.Kim+
20255,J.P.Francois+
20256,A.Bruggeman+
20257,J.R.Hansen+
20258,P.De regge+
20259,J.K.Aaldijk+
20260,D.Breitig
20261,C.P.Sikkema
20262,G.Robaye+
20263,M.N.Demevergnies+
20264,A.Fabry+
20265,E.Arai
20266,A.Yoshimura+
20267,K.Ideno+
20268,M.Hyakutake+
20269,M.Hattori+
20270,M.Hyakutake+
20271,M.Hyakutake+
20272,K.Kobayashi+
20273,M.Hyakutake+
20274,M.Hyakutake
20275,T.Fuketa+
20276,K.Okamoto
20277,Y.Kawarasaki
20278,T.Shiokawa+
20279,K.Kobayashi+
20280,S.Yasumi
20281,K.Yuasa
20282,I.Kumabe+
20283,I.Kumabe
20284,W.Morita
20285,M.Sakisaka
20286,M.Hosoe+
20287,T.Nakamura
20288,K.Tsukada+
20289,F.Fukuzawa
20290,K.Nishimura
20291,K.Nakai+
20292,K.Tsukada+
20293,S.Kobayashi+
20294,Y.Kanda
20295,K.Miyano+
20296,S.Shirato+
20297,I.Nonaka
20298,I.Nonaka
20299,A.Katase
20300,K.Kobayashi+
20301,H.Ishikawa
20302,K.Nishimura+
20303,S.Okumura
20304,K.Tsukada+
20305,E.Arai
20306,S.Kikuchi
20307,A.Stricker+
20308,M.Matoba+
20309,T.Yasuno
20310,T.Yasuno
20311,M.Iizumi+
20312,I.Kimura+
20313,H.Ishikawa
20314,T.Nanjyo
20315,H.Ishikawa
20316,Y.Nakajima+
20317,I.Kimura+
20318,K.Okamoto+
20319,Y.Oda+
20320,J.Sanada+
20321,I.Kumabe+
20322,J.Sato+
20323,K.Tsukada+
20324,K.Tsukada+
20325,K.Tsukada+
20326,S.Tanaka+
20327,Y.Ohno+
20328,Y.Ohno+
20329,M.Sakisaka+
20330,K.Iwatani+
20331,T.Asami+
20332,N.Koori
20333,K.Nishimura+
20334,S.Shirato+
20335,K.Okamoto
20336,H.Kitazawa
20337,S.Tanaka+
20338,Y.Kanda
20339,S.Shirato+
20340,Y.Tomita+
20341,K.Tsukada+
20342,S.Tanaka+
20343,S.Tanaka+
20344,S.Shirato+
20345,K.Miyano
20346,M.A.Etemad
20347,D.G.Vallis
20348,B.Anders+
20349,C.T.Simpson+
20350,S.M.Qaim
20351,P.Del marmol+
20352,J.-C.Chou+
20353,D.R.Weaver+
20354,F.Kaeppeler
20355,R.R.Spencer+
20356,F.Kaeppeler
20357,A.Fubini+
20358,D.Kompe
20359,R.B.Galloway+
20360,V.J.Howard+
20361,B.Hrastnik+
20362,H.O.Menlove+
20363,E.Pfletschinger+
20364,F.Kaeppeler+
20365,J.G.Kuhry+
20366,C.A.Uttley+
20367,G.Rohr+
20368,J.R.P.Eaton+
20369,H.Ceulemans+
20370,A.Ernst+
20371,F.Voss+
20372,P.Matussek+
20373,H.Ottmar+
20374,H.Beer+
20375,C.Coceva+
20376,H.H.Knitter+
20377,H.Liskien+
20378,A.Paulsen+
20379,A.Jacquot+
20380,H.Liskien
20381,C.Wagemans+
20382,F.Corvi+
20383,F.Poortmans+
20384,C.Wagemans+
20385,M.M.Islam+
20386,A.Paulsen+
20387,H.Liskien+
20388,A.Paulsen+
20389,A.Paulsen+
20390,A.Paulsen
20391,H.-H.Knitter+
20392,M.Coppola+
20393,A.Paulsen+
20394,H.-H.Knitter+
20395,H.H.Knitter+
20396,A.Paulsen+
20397,G.Rohr+
20398,H.Weigmann+
20399,L.Mewissen+
20400,P.J.Clements+
20401,H.H.Knitter+
20402,R.E.Coles
20403,D.Porter+
20404,S.Shirato+
20405,M.Cance+
20406,M.Cance+
20407,M.Cance+
20408,J.Cabe+
20409,S.Cierjacks+
20410,M.S.Coates+
20411,A.J.Deruytter+
20412,E.Fort+
20413,H.Beer+
20414,M.S.Coates+
20415,H.Derrien+
20416,J.Frehaut+
20417,U.Harz
20418,J.D.Kellie+
20419,A.Paulsen+
20420,R.C.Block+
20421,T.Bjornstad+
20422,D.B.Gayther+
20423,S.Plattard+
20424,M.Cance+
20425,G.Simon+
20426,J.Lachkar+
20427,F.Kaeppeler+
20428,D.B.Gayther
20429,C.Wagemans+
20430,F.Corvi+
20431,Y.Nakajima+
20432,N.Yamamuro+
20433,J.Mcdonald+
20434,J.Sigaud+
20435,R.R.Spencer+
20436,F.Hegedues
20437,F.Widder
20438,H.R.Von gunten+
20439,W.Blaser+
20440,A.Fubini+
20441,A.Fubini+
20442,A.Fubini+
20443,A.Fubini+
20444,A.Fubini
20445,H.Derrien
20446,J.Blons+
20447,D.Paya
20448,S.Plattard
20449,M.J.Cabell+
20450,N.J.Pattenden+
20451,B.W.Thomas+
20452,R.E.Coles
20453,D.S.Mather+
20454,R.E.Coles
20455,D.Porter+
20456,R.E.Coles+
20457,M.J.Cabell+
20458,M.J.Cabell
20459,M.J.Cabell+
20460,M.G.Silk+
20461,B.H.Patrick+
20462,M.G.Sowerby+
20463,A.Asami+
20464,J.D.Kellie+
20465,M.C.Moxon
20466,B.H.Armitage+
20467,G.D.James+
20468,J.A.Cookson+
20469,R.E.Van de vyver+
20470,F.Merchez+
20471,M.Bormann+
20472,G.D.James+
20473,P.Riehs+
20474,J.Lachkar+
20475,M.Bormann+
20476,M.G.Schomberg+
20477,M.J.Cabell+
20478,J.Lachkar+
20479,J.Cabe+
20480,J.Cabe+
20481,A.Adam+
20482,J.Cabe+
20483,J.Blons+
20484,J.Blons+
20485,A.Paulsen+
20486,A.Paulsen+
20487,D.B.C.B.Syme+
20488,J.Frehaut+
20489,M.C.Moxon+
20490,J.Frehaut+
20491,U.Fasoli+
20492,F.Demanins+
20493,U.Abbondanno+
20494,U.Abbondanno+
20495,G.C.Bonazzola+
20496,G.C.Bonazzola+
20497,U.Fasoli+
20498,B.Minetti+
20499,H.Karius+
20500,U.Fasoli+
20501,J.P.Theobald+
20502,U.Fasoli+
20503,Y.Ryabov+
20504,U.Fasoli+
20505,G.Carraro+
20506,J.Frehaut+
20507,H.G.Priesmeyer+
20508,M.Bloser
20509,E.Havlik
20510,N.Yamamuro+
20511,E.Monnand+
20512,D.Abramson+
20513,S.M.Qaim+
20514,E.Steiner+
20515,B.Vaucher+
20516,J.F.Loude+
20517,W.Salathe+
20518,B.Michaud+
20519,S.M.Qaim
20520,A.J.Cox+
20521,J.-V.Kratz+
20522,S.M.Qaim+
20523,S.M.Qaim
20524,S.M.Qaim+
20525,H.Nakahara+
20526,P.Holmberg+
20527,J.D.Hemingway
20528,M.Gouanere+
20529,J.C.Alder+
20530,F.Rigaud+
20531,L.A.Schaller+
20532,F.Rigaud+
20533,F.Rigaud+
20534,G.Presser+
20535,R.Voelpel
20536,S.M.Qaim
20537,J.D.Kellie+
20538,A.M.J.Spits+
20539,J.Kopecky+
20540,W.Struwe+
20541,S.M.Qaim
20542,A.M.J.Spits+
20543,F.Rigaud+
20544,J.Kantele+
20545,M.Schmidt-hoenow+
20546,G.Staudt
20547,H.-U.Fabian
20548,H.J.Brede+
20549,H.J.Brede
20550,P.Fettweis+
20551,E.Fort
20552,R.Vidal+
20553,H.H.Jung+
20554,S.M.Qaim+
20555,R.R.Spencer+
20556,D.Heck+
20557,C.Le rigoleur+
20558,C.Le rigoleur+
20559,G.Haouat+
20560,R.D.Heuer
20561,T.B.Ryves+
20562,K.Kobayashi+
20563,H.H.Knitter+
20564,A.Emsallem+
20565,J.Blons+
20566,R.Woelfle+
20567,I.Szabo+
20568,M.Soleilhac+
20569,I.Szabo+
20570,I.Szabo+
20571,J.Frehaut+
20572,C.Le rigoleur+
20573,E.Fort+
20574,R.Toepke
20575,H.Conde+
20576,H.H.Knitter
20577,H.Derrien+
20578,J.Voignier+
20579,G.Haouat+
20580,M.Alix
20581,L.Koester+
20582,A.Steyerl
20583,W.Dilg+
20584,J.L.Perkin+
20585,C.Wagemans+
20586,R.Roussille+
20587,C.Wagemans+
20588,M.Asghar+
20589,N.Imanishi+
20590,J.A.Pinston+
20591,A.M.J.Spits+
20592,K.Kobayashi+
20593,I.Kimura+
20594,K.Kobayashi+
20595,T.Sato+
20596,W.Dilg+
20597,W.Dilg
20598,L.Koester+
20599,J.Roturier
20600,G.Simon
20601,W.Nistler
20602,W.Dilg
20603,W.Waschkowski+
20604,K.Muhlbauer
20605,A.Steyel
20606,R.Henkelmann
20607,L.Koester+
20608,J.A.Mirza+
20609,L.Koester+
20610,W.Mannhart
20611,W.Mannhart+
20612,A.Emsallem+
20613,L.Koester+
20614,M.Bormann+
20615,A.Asami+
20616,H.Werle+
20617,M.Cance+
20618,I.Szabo+
20619,W.G.Alberts+
20620,C.Nordborg+
20621,S.Cierjacks+
20622,L.I.Tiren+
20623,F.D.Brooks+
20624,M.C.Moxon+
20625,E.M.Gryntakis+
20626,M.J.Cabell
20627,M.J.Cabell
20628,M.Bresesti+
20629,M.Bresesti+
20630,M.Bresesti+
20631,N.C.Fenner+
20632,A.M.Bresesti+
20633,E.Orvini+
20634,E.M.Gryntakis+
20635,E.Steinnes
20636,M.Monsecour+
20637,R.Dobrozemsky+
20638,R.B.Tattersall+
20639,M.J.Cabell
20640,E.J.Axton
20641,P.W.F.Louwrier+
20642,T.B.Ryves+
20643,R.Van der linden+
20644,A.Alian+
20645,R.Van der linden+
20646,F.De corte+
20647,G.Borchardt
20648,R.L.D.French+
20649,K.H.Beckurts+
20650,M.Brose
20651,G.Wolf
20652,E.Hellstrand+
20653,F.Lux+
20654,W.Koehler+
20655,W.Koehler+
20656,J.I.Kim+
20657,J.I.Kim+
20658,J.C.Carre+
20659,N.Frenes+
20660,H.Michael+
20661,U.Fasoli+
20662,J.Bommer
20663,C.S.Yen
20664,L.Drigo+
20665,H.Beer+
20666,H.Michael+
20667,F.I.Habbani+
20668,S.M.Qaim+
20669,S.M.Qaim+
20670,O.Schwerer+
20671,D.R.Waymire+
20672,K.Lindeke+
20673,M.Valkonen+
20674,N.Wuest+
20675,H.Felber+
20676,J.Julien
20677,V.-D.Huynh+
20678,C.Corge+
20679,C.Corge+
20680,J.Blons+
20681,H.Derrien
20682,G.Le poittevin+
20683,J.Morgenstern+
20684,J.Morgenstern+
20685,S.De barros+
20686,R.N.Alves+
20687,J.Julien+
20688,R.N.Alves+
20689,M.C.Moxon+
20690,M.Hyakutake+
20691,K.Kobayashi
20692,T.Nishi+
20693,K.Kobayashi+
20694,T.Sekine+
20695,T.Sekine+
20696,Y.Hino+
20697,N.Yamamuro+
20698,F.Corvi+
20699,G.Carraro+
20700,Y.Fujita+
20701,K.Kobayashi+
20702,K.Ideno+
20703,V.Bhoraskar+
20704,H.Beer+
20705,G.D.James+
20706,D.B.Gayther+
20707,T.J.Haste+
20708,T.J.Haste+
20709,H.Beer+
20710,M.Thumm+
20711,H.Meixler+
20712,H.Ceulemans
20713,B.Zeitnitz+
20714,S.Shirato+
20715,W.W.Osterhage+
20716,S.M.Qaim
20717,R.B.Thom+
20718,M.Wagner+
20719,S.Cierjacks+
20720,S.Cierjacks+
20721,N.I.Molla+
20722,K.Freitag+
20723,G.Rohr+
20724,D.B.Gayther+
20725,L.Mewissen+
20726,F.Poortmans+
20727,A.Michaudon+
20728,H.Derrien+
20729,D.M.Clare+
20730,N.J.Freeman+
20731,W.Maenhaut+
20732,A.Bruggeman+
20733,D.M.Clare+
20734,A.M.Bresesti+
20735,E.Shikata
20736,G.Rau
20737,J.Rivier+
20738,M.Deschuyter+
20739,H.Braun+
20740,P.De regge+
20741,T.Lagerwall
20742,S.Cierjacks+
20743,S.W.Cierjacks+
20744,F.Voss+
20745,I.Schouky+
20746,J.X.Boucherle+
20747,C.M.Fleck
20748,J.L.Casanova+
20749,H.H.Knitter+
20750,H.A.Jasicek
20751,L.Drigo+
20752,N.Arena+
20753,M.Martini+
20754,A.Brusegan+
20755,M.L.Sanchez+
20756,K.Kanda+
20757,H.Kaiser+
20758,L.Koester+
20759,L.Koester+
20760,J.A.Wartena+
20761,R.B.Galloway+
20762,H.Rauch+
20763,S.Tanaka+
20764,H.H.Knitter+
20765,K.Wisshak+
20766,K.Wisshak+
20767,K.Wisshak+
20768,J.G.Cuninghame+
20769,J.G.Cuninghame+
20770,R.Rieppo+
20771,J.G.Cuninghame+
20772,T.B.Ryves+
20773,H.Beer+
20774,K.Wisshak+
20775,W.Hage+
20776,J.L.Casanova+
20777,E.Zijp+
20778,J.A.Cookson+
20779,M.Cance+
20780,G.Magnusson+
20781,K.Ponnert+
20782,B.Fogelberg+
20783,E.Migneco+
20784,K.Sinram+
20785,D.B.Gayther+
20786,K.Kari
20787,S.Joly+
20788,E.Almen-ramstrom
20789,T.B.Ryves
20790,T.B.Ryves+
20791,T.B.Ryves
20792,K.Kobayashi
20793,K.Kobayashi+
20794,D.S.Mather+
20795,D.S.Mather+
20796,J.Blons+
20797,M.Bormann+
20798,J.C.Robertson+
20799,J.C.Robertson+
20800,K.Heydorn+
20801,G.Haouat+
20802,W.Dilg+
20803,H.Ottmar+
20804,D.Rabenstein+
20805,D.Rabenstein+
20806,V.Giordano+
20807,C.Wagemans+
20808,H.Beer+
20809,H.Liskien+
20810,T.Hashimoto+
20811,O.Schwerer+
20812,L.Koester+
20813,L.Koester+
20814,H.Nifenecker
20815,H.K.Vonach+
20816,G.Viesti+
20817,M.Ohkubo+
20818,M.Ohkubo
20819,M.Ohkubo+
20820,R.F.Casten+
20821,J.Frehaut+
20822,J.C.Robertson+
20823,W.Dilg+
20824,C.Wagemans+
20825,M.Ohkubo+
20826,C.Wagemans+
20827,S.M.Qaim+
20828,M.C.Moxon+
20829,M.Haering+
20830,M.Bormann+
20831,A.Lindholm+
20832,F.Foroughi+
20833,W.Scobel+
20834,M.Bormann+
20835,M.Bormann+
20836,M.Bormann+
20837,U.Seebeck+
20838,G.Woelfer+
20839,G.Haouat+
20840,S.M.Qaim+
20841,K.Fukuda+
20842,P.Andersson+
20843,C.Nordborg+
20844,C.Nordborg+
20845,S.Yamamoto+
20846,S.Shirato+
20847,U.Umezawa+
20848,I.Fujiwara+
20849,K.Kobayashi+
20850,Y.Fujino+
20851,Y.Hino+
20852,I.Kumabe+
20853,M.Takiue+
20854,V.Corcalciuc+
20855,V.Corcalciuc+
20856,S.Cierjacks+
20857,L.Koester+
20858,D.B.Syme+
20859,A.Brusegan+
20860,H.Liljavirta+
20861,D.B.Gayther+
20862,D.B.Gayther
20863,I.M.Blair+
20864,A.Paulsen+
20865,A.Paulsen+
20866,K.A.Connell+
20867,T.B.Ryves+
20868,H.Pauw
20869,C.Nordborg+
20870,M.Cance+
20871,K.Kobayashi+
20872,M.Baba+
20873,H.Kitazawa+
20874,D.Bovet+
20875,B.Th.Leemann+
20876,Ch.Sellem+
20877,J.P.Perroud+
20878,H.O.Denschlag+
20879,W.Rudolph+
20880,H.Beer+
20881,H.Ihle+
20882,A.Abragam+
20883,A.Abragam+
20884,P.Roubeau+
20885,H.Kaiser+
20886,P.Plischke+
20887,M.Bormann+
20888,C.G.Bonazzola+
20889,A.Pasquarelli
20890,P.Cuzzocrea+
20891,B.Minetti+
20892,J.Picard+
20893,J.F.Barry
20894,S.A.Cox+
20895,H.-U.Fabian
20896,P.Bassi+
20897,H.Kitazawa+
20898,M.Bormann+
20899,M.Bormann+
20900,M.Bormann+
20901,M.Bormann+
20902,W.N.Mcdicken+
20903,LANGMANN
20904,M.Bormann+
20905,J.H.Towle+
20906,W.Poenitz
20907,D.Meier+
20908,K.M.Diment
20909,C.A.Uttley+
20910,A.Langsford+
20911,A.Langsford+
20912,N.J.Pattenden+
20913,N.J.Pattenden+
20914,M.C.Moxon+
20915,M.C.Moxon
20916,G.D.James
20917,F.D.Brooks+
20918,M.Brendle+
20919,H.Kitazawa+
20920,W.Scobel+
20921,G.S.Mani+
20922,J.M.F.Jeronymo+
20923,A.Huck+
20924,G.Calvi+
20925,R.Potenza+
20926,H.Liskien+
20927,R.Bass+
20928,R.Bass+
20929,L.Colli+
20930,D.Crumpton+
20931,D.Crumpton
20932,VON G.Andersson-lindstrom+
20933,S.M.Qaim
20934,CORGE
20935,G.Andersson-lindstroem+
20936,K.Dritter
20937,N.J.Pattenden+
20938,F.D.Brooks+
20939,C.A.Uttley
20940,G.D.James
20941,J.L.Perkin
20942,T.B.Ryves+
20943,B.Leugers+
20944,P.D'hondt+
20946,A.Fabry+
20947,A.Fabry+
20948,A.Fabry+
20949,D.W.Sweet
20950,A.H.M.A.Hannan+
20951,J.P.Theobald+
20952,Y.Hino+
20953,J.Casanova+
20954,A.J.Deruytter+
20955,I.Schouky+
20956,C.Weitkamp+
20957,F.Bensch+
20958,J.H.Towle+
20959,C.Manduchi+
20960,C.A.Uttley+
20961,D.L.Allan
20962,J.H.Montague+
20963,F.W.K.Firk+
20964,J.P.Scanlon+
20965,W.Dilg+
20966,E.Weishaupt+
20967,W.Busse+
20968,F.Poortmans+
20969,L.Drigo+
20970,K.Debertin+
20971,K.Debertin+
20972,M.Asghar+
20973,G.Calvi+
20974,M.Bruellmann+
20975,G.D.James+
20976,U.Fasoli+
20977,P.Extermann+
20978,U.Fasoli+
20979,L.Colli+
20980,L.Colli+
20981,W.Hunzinger+
20982,E.J.Feicht+
20983,H.Goebel+
20984,N.Nuecker
20985,M.G.Silk+
20986,M.T.Swinhoe+
20987,R.Fischer+
20988,W.Tornow
20989,K.Katori+
20990,H.Gotoh+
20991,T.Sekine+
20992,T.Sekine+
20993,K.Kudo
20994,L.Amten+
20995,S.Nair+
20996,J.M.Adams+
20997,D.Abramson+
20998,L.Wilde
20999,R.Casparis+
21000,M.Preiswerk+
21001,J.Trochon
21002,H.U.Zwicky+
21003,W.Mannhart+
21004,G.Magnusson+
21005,D.Kompe+
21006,G.Andersson+
21007,R.Woelfle+
21008,H.O.Denschlag+
21009,C.H.Wu+
21010,S.M.Qaim
21011,F.Voss+
21012,L.Koester+
21013,L.Koester+
21014,J.R.Bird+
21015,F.W.K.Firk
21016,A.Steyerl+
21017,A.Steyerl+
21018,M.Asghar+
21019,R.Batchelor+
21020,F.Froehner
21021,R.C.Block
21023,A.W.Merrison+
21024,J.Cabe+
21025,J.Brunner+
21026,E.Lynn
21027,J.E.Lynn+
21028,J.E.Sanders+
21029,B.T.Price
21030,P.A.Uttley
21031,R.Richmond+
21032,P.A.Egelstaff+
21033,N.J.Pattenden
21034,F.Widder+
21035,R.Bass+
21036,P.A.Egelstaff
21037,P.A.Egelstaff
21038,D.B.Gayther+
21039,U.Fasoli+
21040,G.Zago
21041,M.Bormann+
21042,R.Meier+
21043,R.W.Meier+
21044,F.Manero+
21045,J.E.Lynn+
21046,J.Martin+
21047,G.A.Grin+
21048,R.Bass+
21049,A.B.M.G.Mostafa
21050,C.Coceva+
21051,P.Staveloz+
21052,A.Bruggeman+
21053,J.Van puymbroeck+
21054,H.Wohlfarth
21055,W.Heeringa+
21056,S.Cierjacks+
21057,M.Asghar+
21058,K.L.Kratz
21059,A.Brusegan+
21060,N.J.Pattenden
21061,D.Brown+
21062,P.H.Bowen+
21063,D.Stuewer+
21064,G.D.James
21065,N.J.Pattenden
21066,F.J.M.Farley
21067,R.C.Hanna+
21068,N.J.Pattenden+
21069,L.Colli+
21070,E.Gatti+
21071,G.C.Bonazzola+
21072,J.Seitz+
21073,G.H.Stafford
21074,W.D.Allen+
21075,W.D.Allen+
21076,M.Irfan+
21077,J.M.Freeman+
21078,V.T.Springer
21079,B.Chambon+
21080,G.C.Bonazzola+
21081,M.Bormann
21082,J.M.Auclair+
21083,N.J.Pattenden
21084,N.J.Pattenden
21085,W.B.Gilboy+
21086,B.H.Armitage+
21087,M.Asghar+
21088,C.A.Uttley+
21089,J.H.Towle+
21090,G.D.James+
21091,P.Hoehne
21092,M.Baba+
21093,R.Ballini+
21094,J.Voignier
21095,E.E.Maslin+
21096,K.M.Diment+
21097,W.B.Gilboy+
21098,J.H.Towle+
21099,K.Debertin
21100,K.Debertin+
21101,M.Conjeaud+
21102,L.Colli+
21103,P.H.Bowen+
21104,B.Minetti+
21105,J.Roturier+
21106,B.Minetti+
21107,B.Minetti+
21108,G.Chursin+
21109,M.Asghar+
21110,W.B.Gilboy+
21111,BROOKS
21112,HUBERT
21113,P.E.Cavanagh+
21114,C.Coceva+
21115,A.V.Cohen+
21116,M.Asdente+
21117,E.M.Bowey
21118,E.M.Bowey+
21119,J.E.Lynn+
21120,J.E.Evans+
21121,J.R.Bird+
21122,G.J.Mc callum+
21123,G.L.Salmon
21124,J.S.Fraser+
21125,P.G.Bizzeti+
21126,G.Bassani+
21127,M.Mangialajo+
21128,J.H.Towle+
21129,G.M.Marcazzan+
21130,L.Colli+
21131,P.Cuzzocrea+
21132,D.T.Stewart+
21133,S.A.R.Wynchank+
21134,V.Emma+
21135,D.S.Mather+
21136,W.Poenitz
21137,B.Leroux+
21138,G.C.Bonazzola+
21139,E.Barnard+
21140,A.T.G.Ferguson+
21141,P.Cuzzocrea+
21142,G.Vedrenne+
21143,G.Richter+
21144,P.A.Egelstaff
21145,A.Suskin
21146,B.Broecker
21147,R.Batchelor+
21148,D.Blanc+
21149,P.A.Egelstaff
21150,J.C.Robertson
21151,J.M.Freeman+
21152,M.Arnold+
21153,R.Bouchez+
21154,R.A.J.Riddle+
21155,L.Koch
21156,V.Schroeder+
21157,F.Voss+
21158,G.Grenier+
21159,M.Cance+
21160,M.Cevolani+
21161,G.C.Bonazzola+
21162,J.A.Cookson+
21163,E.M.Rimmer+
21164,E.Fuschini+
21165,A.Katase+
21166,M.Fazio+
21167,A.Gibert+
21168,R.Ricamo+
21169,W.Bollmann+
21170,T.Huerlimann+
21171,L.Schellenberg+
21172,M.Breullemann+
21173,M.Bruellmann+
21174,C.Bonnel+
21175,A.Perrin+
21176,A.Sorriaux
21177,F.Merchez+
21178,P.A.Egelstaff
21179,P.A.Egelstaff
21180,A.Green+
21181,V.S.Crocker
21182,V.G.Small
21183,S.J.Cocking+
21184,K.L.Aitken+
21185,H.Rose+
21186,T.S.Green+
21187,J.F.Barry+
21188,J.F.Barry
21189,P.Ruddick+
21190,P.H.White
